A,0.0,0.0,0.34545454545454546,-0.11818181818181818,0.5454545454545454,-0.4909090909090909,0.6,-0.7909090909090909,0.7,-1.0,0.3090909090909091,-0.8181818181818182,0.39090909090909093,-0.9818181818181818,0.36363636363636365,-0.7272727272727273,0.3,-0.5636363636363636,0.08181818181818182,-0.8090909090909091,0.16363636363636364,-0.9818181818181818,0.16363636363636364,-0.6363636363636364,0.10909090909090909,-0.4818181818181818,-0.13636363636363635,-0.7545454545454545,-0.045454545454545456,-0.8909090909090909,-0.01818181818181818,-0.5636363636363636,-0.06363636363636363,-0.41818181818181815,-0.38181818181818183,-0.6727272727272727,-0.2727272727272727,-0.8454545454545455,-0.22727272727272727,-0.6363636363636364,-0.23636363636363636,-0.5181818181818182
A,0.0,0.0,0.35714285714285715,-0.10714285714285714,0.5803571428571429,-0.4642857142857143,0.6696428571428571,-0.7678571428571429,0.8214285714285714,-0.9375,0.38392857142857145,-0.7857142857142857,0.45535714285714285,-0.9821428571428571,0.4017857142857143,-0.7142857142857143,0.3482142857142857,-0.5892857142857143,0.16964285714285715,-0.7857142857142857,0.22321428571428573,-1.0,0.19642857142857142,-0.6428571428571429,0.14285714285714285,-0.5446428571428571,-0.05357142857142857,-0.7589285714285714,0.0,-0.9375,-0.008928571428571428,-0.5982142857142857,-0.044642857142857144,-0.5,-0.29464285714285715,-0.7232142857142857,-0.24107142857142858,-0.9196428571428571,-0.20535714285714285,-0.7053571428571429,-0.23214285714285715,-0.6071428571428571
A,0.0,0.0,0.34782608695652173,-0.12173913043478261,0.5652173913043478,-0.4782608695652174,0.6173913043478261,-0.7913043478260869,0.7043478260869566,-1.0,0.3739130434782609,-0.7913043478260869,0.43478260869565216,-1.0,0.4,-0.7304347826086957,0.3565217391304348,-0.6347826086956522,0.16521739130434782,-0.7913043478260869,0.22608695652173913,-0.9826086956521739,0.20869565217391303,-0.6434782608695652,0.1565217391304348,-0.5739130434782609,-0.05217391304347826,-0.7565217391304347,0.008695652173913044,-0.9043478260869565,0.008695652173913044,-0.591304347826087,-0.017391304347826087,-0.5217391304347826,-0.2782608695652174,-0.7130434782608696,-0.21739130434782608,-0.8956521739130435,-0.1826086956521739,-0.6869565217391305,-0.20869565217391303,-0.6
A,0.0,0.0,0.35454545454545455,-0.11818181818181818,0.5727272727272728,-0.4636363636363636,0.6272727272727273,-0.7727272727272727,0.7727272727272727,-0.9454545454545454,0.35454545454545455,-0.7727272727272727,0.4,-1.0,0.36363636363636365,-0.7181818181818181,0.32727272727272727,-0.5818181818181818,0.14545454545454545,-0.7727272727272727,0.18181818181818182,-0.9818181818181818,0.16363636363636364,-0.6363636363636364,0.13636363636363635,-0.5272727272727272,-0.08181818181818182,-0.7363636363636363,-0.045454545454545456,-0.9181818181818182,-0.03636363636363636,-0.5818181818181818,-0.05454545454545454,-0.4727272727272727,-0.3090909090909091,-0.6909090909090909,-0.3,-0.9,-0.2545454545454545,-0.6909090909090909,-0.23636363636363636,-0.5818181818181818
A,0.0,0.0,0.3392857142857143,-125,0.5625,-0.48214285714285715,0.6339285714285714,-0.7767857142857143,0.7678571428571429,-0.9464285714285714,0.35714285714285715,-0.8035714285714286,0.41964285714285715,-1.0,375,-0.7232142857142857,0.3125,-0.5982142857142857,0.13392857142857142,-0.7946428571428571,0.19642857142857142,-0.9910714285714286,0.16964285714285715,-0.6339285714285714,0.11607142857142858,-0.5267857142857143,-0.08928571428571429,-0.7589285714285714,-0.044642857142857144,-0.9196428571428571,-0.03571428571428571,-0.5803571428571429,-0.07142857142857142,-0.4732142857142857,-0.33035714285714285,-0.7053571428571429,-0.26785714285714285,-0.8928571428571429,-0.23214285714285715,-0.6875,-0.25892857142857145,-0.5892857142857143
A,0.0,0.0,0.35398230088495575,-0.11504424778761062,0.5929203539823009,-0.46017699115044247,0.6548672566371682,-0.7433628318584071,0.7699115044247787,-0.9203539823008849,0.37168141592920356,-0.8141592920353983,0.48672566371681414,-0.9911504424778761,0.4247787610619469,-0.7168141592920354,0.34513274336283184,-0.5929203539823009,0.168141592920354,-0.8230088495575221,0.2831858407079646,-1.0,0.23008849557522124,-0.6548672566371682,0.1592920353982301,-0.5398230088495575,-0.035398230088495575,-0.7964601769911505,0.07079646017699115,-0.9203539823008849,0.035398230088495575,-0.5929203539823009,-0.035398230088495575,-0.49557522123893805,-0.2743362831858407,-0.7522123893805309,-0.1415929203539823,-0.9026548672566371,-0.13274336283185842,-0.6902654867256637,-0.19469026548672566,-0.6106194690265486
A,0.0,0.0,0.36363636363636365,-0.11818181818181818,0.6,-0.4636363636363636,0.6454545454545455,-0.7363636363636363,0.6818181818181818,-0.9454545454545454,0.4,-0.8454545454545455,0.5727272727272728,-1.0,0.5363636363636364,-0.7545454545454545,0.44545454545454544,-0.6090909090909091,0.2,-0.8545454545454545,0.4,-0.990909090909091,0.36363636363636365,-0.6818181818181818,0.2636363636363636,-0.5454545454545454,0.0,-0.8363636363636363,0.2,-0.9363636363636364,0.18181818181818182,-0.6181818181818182,0.08181818181818182,-0.4727272727272727,-0.22727272727272727,-0.7818181818181819,-0.00909090909090909,-0.8909090909090909,0.00909090909090909,-0.6636363636363637,-0.07272727272727272,-0.5545454545454546
A,0.0,0.0,0.35964912280701755,-0.14912280701754385,0.5789473684210527,-0.5,0.6228070175438597,-0.7719298245614035,0.6578947368421053,-0.9824561403508771,0.34210526315789475,-0.8947368421052632,0.5877192982456141,-1.0,0.5526315789473685,-0.7456140350877193,0.4473684210526316,-0.6491228070175439,0.18421052631578946,-0.8947368421052632,0.45614035087719296,-0.9912280701754386,0.41228070175438597,-0.6929824561403509,0.30701754385964913,-0.5877192982456141,0.02631578947368421,-0.8771929824561403,0.2894736842105263,-0.9298245614035088,0.2631578947368421,-0.6403508771929824,0.15789473684210525,-0.5263157894736842,-0.14912280701754385,-0.8245614035087719,0.12280701754385964,-0.8947368421052632,0.12280701754385964,-0.6842105263157895,0.02631578947368421,-0.5877192982456141
A,0.0,0.0,0.25748502994011974,-0.08982035928143713,0.41916167664670656,-0.33532934131736525,0.47305389221556887,-0.5149700598802395,0.5568862275449101,-0.5988023952095808,0.281437125748503,-0.5568862275449101,0.33532934131736525,-0.6946107784431138,0.2994011976047904,-0.5688622754491018,0.2634730538922156,-0.47904191616766467,0.1437125748502994,-0.5688622754491018,0.18562874251497005,-0.7065868263473054,0.15568862275449102,-0.5329341317365269,0.1317365269461078,-0.41916167664670656,0.005988023952095809,-0.562874251497006,0.029940119760479042,-0.6586826347305389,0.017964071856287425,-0.47305389221556887,0.005988023952095809,-0.3532934131736527,-0.1377245508982036,-0.5508982035928144,-0.1377245508982036,-0.7604790419161677,-0.1317365269461078,-0.8862275449101796,-0.1317365269461078,-1.0
A,0.0,0.0,0.3652173913043478,-0.1565217391304348,0.591304347826087,-0.48695652173913045,0.6695652173913044,-0.7391304347826086,0.8,-0.8608695652173913,0.3739130434782609,-0.7739130434782608,0.41739130434782606,-1.0,0.4,-0.7652173913043478,0.3652173913043478,-0.6260869565217392,0.16521739130434782,-0.7739130434782608,0.20869565217391303,-0.991304347826087,0.20869565217391303,-0.6956521739130435,0.17391304347826086,-0.5565217391304348,-0.034782608695652174,-0.7565217391304347,-0.008695652173913044,-0.9043478260869565,0.017391304347826087,-0.6173913043478261,0.0,-0.4956521739130435,-0.24347826086956523,-0.7130434782608696,-0.19130434782608696,-0.8521739130434782,-0.14782608695652175,-0.6521739130434783,-0.14782608695652175,-0.5478260869565217
